"PartNumber","PartDescription","PartDetails","UOM","UPC","PartType","Active","ABCCode","Weight","WeightUOM","Width","Height","Length","SizeUOM","PrimaryTracking","AlertNote","PictureUrl","Tracks-Lot Number","Tracks-Revision Level","Tracks-Expiration Date","Tracks-Serial Number","CF-Custom1","CF-Custom2","CF-Custom3","CF-Custom4"
"NB-00071","Slim line 26/29 box",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00070","NTDS4626/NTDS4626-3AL box insert",,"ea",,"Inventory","true","N","0","lbs","14","7","28","ft",,,,"false","false","false","false",,,,
"NB-00069","NTDS4626/NTDS4626-3AL box",,"ea",,"Inventory","true","N","0","lbs","14","7","28","ft",,,,"false","false","false","false",,,,
"xNB-00068","NTDS46-DF/TCDS46-DF BOX",,"ea",,"Inventory","true","N","0","lbs","8","11","26","ft",,,,"false","false","false","false",,,,
"NB-00074","slim line rackmount insert",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00073","slim line rackmount box",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00072","Slim line 26/29 inserts",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00078","MCR5000 antenna roll-up insert",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00077","NTDS4626 insert",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00076","NTDS4626 box",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"NB-00075","NTDS46-DF box (use NB-00038 insert)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00570","*NTDS46 v2.0 Display (DC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00123","46 slim line 3 position panel mount terminal block",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00122","46 slim line AC power harness",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"PL-00017","Australian to C5 6' power cord",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Signal and Power // P-06BM-AUS",,,
"PL-00015","UK  to C5 6' power cord",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Signal and Power // P-06BM-UK",,,
"PL-00016","EURO to C5 6' power cord",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Singal and Power // P-06BM-G",,,
"xAP-00102-R","TCO100 to GPS200A Interconnect Cable with relay option","Serial 1 to DB9 1
Serial 2 to DB9 2
Serial 3 to DB9 3
Serial 5 to DB9 5
TNC Outer Shield to DB9 5
TNC Center Pin to DB9 6
Relay Blue Wire to DB9 9
Relay Yellow Wire to DB9 4
","ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AS-00016","MCRSync-NTP Software CD",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00572","*TCDS1x / *NTDS1x Main Board - 24VDC power",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00573","*TCDS1x / *NTDS1x Main Board - PoE power",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00571","*TCDS1x / *NTDS1x Main Board - AC power",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"DL-00165","3mm 3x Diffused ""Ice Cube"" LED - Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","SunLED // XSCBD43MB",,,
"DL-00166","3mm  3x Diffused ""Ice Cube"" LED - Amber",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","SunLED // XSMYK43MB",,,
"DL-00163","3mm 3x Diffused ""Ice Cube"" LED - Green",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","SunLED // XSDG43MB",,,
"DL-00164","3mm 3x Diffused ""Ice Cube"" LED - Red",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","SunLED // XSMDK43MB",,,
"AC-00554","*NTDS26DF v2.0 Primary Display (POE AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00553","*NTDS26DF v2.0 Primary Display (POE RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00556","*NTDS26DF v2.0 Primary Display (POE BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00555","*NTDS26DF v2.0 Primary Display (POE GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00550","*NTDS26DF/*TCDS26DF v2.0 Primary Display (AC AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00549","*NTDS26DF/*TCDS26DF v2.0 Primary Display (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00552","*NTDS26DF/*TCDS26DF v2.0 Primary Display (AC BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00551","*NTDS26DF/*TCDS26DF v2.0 Primary Display (AC GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00562","NTDS29 v2.0 controller socket (short)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00561","NTDS29 v2.0 base & drivers",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00564","NTDS29 v2.0 RED LED & current set",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00563","NTDS29 v2.0 controller socket (tall)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00558","*NTDS26DF/*TCDS26DF v2.0 Secondary Display (AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00557","*NTDS26DF/*TCDS26DF v2.0 Secondary Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00560","*NTDS26DF/*TCDS26DF v2.0 Secondary Display (BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00559","*NTDS26DF/*TCDS26DF v2.0 Secondary Display (GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00569","*NTDS29 v2.0 Display (POE RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"DL-00143","2.3"" 16 segment alphanumeric segment - Blue",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00565","NTDS29 v2.0 AC RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00566","NTDS29 v2.0 POE RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00567","*TCDS29 v2.0 Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00568","*NTDS29 v2.0 Display (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"xAP-05020","MCR5000 DS6 DS6 HSO-1 TCG GPS",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"IE-00146","2.5V 800mA LDO SOT-223",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","National // LM1117MPX-2.5/NOPB",,,
"NL-00207-12","TCDS 1"" Dual 6 Digit Display Overlay",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"XA-11136","Conn housing 8 pos .100 w/latch",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Molex // 50-57-9408",,,
"XA-11137","Crimp pins for XA-11136",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false","Molex // 16-02-0119",,,
"AC-00524","*NTDS8646 v2.0 (46 Display GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00523","*NTDS8646 v2.0 (46 Display AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00522","*NTDS8646 v2.0 (46 Display RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00521","*NTDS8646 v2.0 (82 SECONDS Display BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00520","*NTDS8646 v2.0 (82 SECONDS Display AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00519","*NTDS8646 v2.0 (82 SECONDS Display RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00518","*NTDS86DF v2.0 Secondary Display HOURS (AC BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00517","*NTDS86DF v2.0 Secondary Display HOURS (AC AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00532","NTDS26 v2.0 POE BLUE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00531","NTDS26 v2.0 POE GREEN",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00530","NTDS26 v2.0 POE AMBER",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00529","NTDS26 v2.0 POE RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00528","NTDS26 v2.0 AC power",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00527","NTDS26 v2.0 controller & 5V regulator",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"EC-00526","NTDS26 v2.0 base & drivers",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00525","*NTDS8646 v2.0 (46 Display BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00539","NTDS26 v2.0 regulator GREEN",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00540","NTDS26 v2.0 regulator BLUE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00537","NTDS26 v2.0 regulator RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00538","NTDS26 v2.0 regulator AMBER",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00535","NTDS26 v2.0 GREEN LED & current set",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00536","NTDS26 v2.0 BLUE LED & current set",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00533","NTDS26 v2.0 RED LED & current set",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00534","NTDS26 v2.0 AMBER LED & current set",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00547","*NTDS26 v2.0 Display (POE GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00548","*NTDS26 v2.0 Display (POE BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00545","*NTDS26 v2.0 Display (POE RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00546","*NTDS26 v2.0 Display (POE AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00543","*NTDS26/*TCDS26 v2.0 Display (AC GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00544","*NTDS26/*TCDS26 v2.0 Display (AC BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00541","*NTDS26/*TCDS26 v2.0 Display (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00542","*NTDS26/*TCDS26 v2.0 Display (AC AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00493","*NTDS84 v2.0 HOURS Display (AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00494","*NTDS84 v2.0 HOURS Display (BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00495","*NTDS84 v2.0 MINUTES Display (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00496","*NTDS84 v2.0 MINUTES Display (AC AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00497","*NTDS84 v2.0 MINUTES Display (AC BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00498","*NTDS84 v2.0 MINUTES Display (POE RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00499","*NTDS84 v2.0 MINUTES Display (POE AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00500","*NTDS84 v2.0 MINUTES Display (POE BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00488","NTDS82 v2.0 POE RED",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00489","NTDS82 v2.0 POE AMBER",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00490","NTDS82 v2.0 POE GREEN",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00491","NTDS82 v2.0 POE BLUE",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00492","*NTDS84 v2.0 HOURS Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00120","CRL power harness from display board to relay board",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00121","CRL power harness from relay board to controller board",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00119","CRL ribbon cable from display to relay board",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00510","*NTDS86 v2.0 SECONDS Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00509","*NTDS86 v2.0 MINUTES Display (BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00512","*NTDS86 v2.0 SECONDS Display (BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00511","*NTDS86 v2.0 SECONDS Display (AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00514","*NTDS86DF v2.0 Primary Display HOURS (AC AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00513","*NTDS86DF v2.0 Primary Display HOURS (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00516","*NTDS86DF v2.0 Secondary Display HOURS (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00515","*NTDS86DF v2.0 Primary Display HOURS (AC BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00502","*NTDS86 v2.0 HOURS Display (AC AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00501","*NTDS86 v2.0 HOURS Display (AC RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00504","*NTDS86 v2.0 HOURS Display (POE RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00503","*NTDS86 v2.0 HOURS Display (AC BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00506","*NTDS86 v2.0 HOURS Display (POE BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00505","*NTDS86 v2.0 HOURS Display (POE AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00508","*NTDS86 v2.0 MINUTES Display (AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00507","*NTDS86 v2.0 MINUTES Display (RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00470","*NTDS4626(3al) v2.0 (26 Display)(GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00471","*NTDS4626(3al) v2.0 (26 Display)(BLUE)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00474","*NTDS46263al v2.0 (3al Display)(GREEN)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"WH-00117","NTDS4626(3al) interboard connector harness",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00472","*NTDS46263al v2.0 (3al Display)(RED)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
"AC-00473","*NTDS46263al v2.0 (3al Display)(AMBER)",,"ea",,"Inventory","true","N","0","lbs","0","0","0","ft",,,,"false","false","false","false",,,,
